sukunimi;etunimi;id;vaalipiiri;puolue;IP;KD;KESK;KOK;KTP;M11;PIR;PS;PSYL;RKP;SDP;SKP;STP;VAS;VIHR;puolue.e;correct
Urpilainen;Jutta;5599;10 Vaasa;SDP;0.00135699070809828;0.122749221904369;0.157010802992091;0.00928831718364961;0.00683737130096746;0.0018973196766669;0.000327348488680227;0.00280265342914969;0.0135318577902769;0.0129854290786861;0.579800367364117;0.0108909723300574;0.0160923627383006;0.0459143823670466;0.0185146026478437;sdp;1
Uusihonko;Hannu;4972;04 Satakunta;KESK;0.00382092912173191;0.0127726673775601;0.63380082339942;0.0512812663845676;0.00919287198610446;0.00635404036691027;0.00739187100166251;0.0589974877800407;0.0319749839115595;0.0236011936789749;0.143825647340716;0.00167792174013679;0.0061800455949255;0.00209736674310409;0.00703088357258541;kesk;1
uutela;markus;5094;03 Varsinais-Suomi;STP;0.135811781764035;0.0271325534636448;0.0682413398044008;0.0433898549229711;0.0158605890496316;0.103185224447181;0.0200456941341075;0.272630970964776;0.0179940337703799;0.00411030790095272;0.0844905994586097;0.0361216691513877;0.0341968145306289;0.0512713963838426;0.085517170253451;ps;0
Uuttana;Tero;5153;11 Keski-Suomi;VIHR;0.00147975847145159;0.000168710287059349;0.00429159289697932;0.00193974761495216;0.00268817294773488;0.00059542264062307;0.861153801305594;0.00109037760290009;0.00429995091631205;0.00405372072309335;0.0206876057480376;0.00225333064243281;0.00594206656379487;0.00636910225258735;0.0829866393864475;pir;0
Vahasalo;Raija;4667;02 Uusimaa;KOK;3.96527210028276e-05;0.0676529945642262;0.0782411302318047;0.824426358312875;0.000666095726555289;0.00073317531763514;0.00114920728664889;0.00658003485727057;0.00353316623468754;0.0088265859805939;0.00692706636834188;4.92121412847265e-05;0.000465505827573704;6.23512371872847e-05;0.000647463192312426;kok;1
Vahter;Merja;5287;06 Häme;KOK;3.37384273766595e-05;0.00141115753799462;0.00585111219836553;0.924940040581365;0.00141531778221958;0.00130360750953127;0.00780902565480266;0.00462689663411613;0.00482707768558679;0.0325532316753569;0.0134926063126707;7.6513411145934e-05;0.00109083178100145;0.000124857556951688;0.000443985251514667;kok;1
Vahtera;Pauli;5204;02 Uusimaa;PS;0.0316987841927766;0.0204125178890915;0.0144748295785853;0.045535911561405;0.00186775126041316;0.145029151564489;0.00573690531068351;0.710757901985026;0.00597762054619769;0.000280415083531546;0.000344420701249739;0.000193354048597823;0.00176236729749793;2.3464268220913e-05;0.0159046047122341;ps;1
Vainikka;Mirka;4395;01 Helsinki;SDP;3.94364350388346e-05;0.000171193874062916;0.000596180510737768;0.000367813162831402;0.000929985223012201;8.78174873717527e-05;0.000829446796376073;0.000846037106777233;0.00304648576048449;0.00166919209680461;0.929189485805804;0.00198005243410517;0.00170181645933246;0.0575061821950218;0.00103887465223874;sdp;1
Vainila;Johanna;4160;04 Satakunta;KD;0.00412272470767508;0.884607591928125;0.0267688745688789;0.00373871155720581;0.00153682336477326;0.0113553281265972;0.00029021062592615;0.0511149570453085;0.00235551819630902;0.00240828098180151;0.00726190284110151;0.000947014606855159;0.00236281239732869;0.00105861403292066;7.06350191940842e-05;kd;1
VAINIO;EERO;5726;06 Häme;SDP;0.167443482334114;0.00493570070709613;0.0311529432938941;0.00762972218918366;0.0194012620334682;0.0183336871721505;0.00157578113772702;0.0165994745434327;0.0133417337056724;0.0451468592189046;0.11237672918698;0.392482189080016;0.0808081798407266;0.0835083568070672;0.00526389874956688;skp;0
Vainio;Karla;4834;01 Helsinki;IP;0.6608210116687;0.000882646284459233;0.0114487741443628;0.00124832998392834;0.00377944529675014;0.0749060852337456;0.00334482484564361;0.135731520534823;0.00738698788177328;0.000121994196557393;0.00504995441617036;0.0187125377135147;0.00722966951838507;0.0255037704762791;0.0438324478049075;ip;1
Vainionpää;Riitta;4686;01 Helsinki;STP;0.0894341605607316;0.0471164284867777;0.351189512067563;0.0013944963796688;0.0196470107068044;0.013106551633532;0.0167530022469797;0.0618098280219602;0.0238129022221294;0.008346044585202;0.1852608726128;0.0467185221828206;0.0490642488786322;0.0492760193698453;0.0370704000445534;kesk;0
Valkonen;Pekka;5538;11 Keski-Suomi;IP;0.407462769143801;0.0680916126737535;0.141979603565581;0.00164383675489447;0.00616327613882115;0.00340518213759632;0.00047733820835823;0.213023859607459;0.00896950939446039;0.000124060545511741;0.0104764800971762;0.029343608833114;0.0254592433904024;0.0818226450310958;0.00155697447797477;ip;1
Valkonen;Ville;5762;03 Varsinais-Suomi;KOK;1.95104748571815e-05;0.00128366737791908;0.00403982484020167;0.939268695655292;0.000531125802992523;0.000492306533279254;0.0287804878847144;0.00349080411921127;0.00326600951521909;0.00401352406096536;0.000841406066367702;2.53346483536861e-05;0.000404428106714362;9.29282763323991e-06;0.0135335820862795;kok;1
Vallavuori;Kaisa;5927;03 Varsinais-Suomi;VAS;0.0721102921273496;0.00216323261658068;0.0212245728618784;3.55965617486597e-05;0.00328510182434208;0.00213212253699578;0.00203372359269104;0.0331328445801472;0.00317998569835743;0.000112574386137624;0.070036860993085;0.0279718063894059;0.005425083066178;0.753361591872044;0.00379461089305895;vas;1
Vallinsalo;Petri;4645;04 Satakunta;VIHR;0.00439326516705055;0.0168499140965725;0.296501892697583;0.0626333412195153;0.0122439014763111;0.0022570232239098;0.0866776475765948;0.00455327658081405;0.0230159758986966;0.0500151247760265;0.120910196650787;0.0127406963287257;0.0279377151297532;0.107512580479484;0.171757448698175;kesk;0
Vallittu;Pertti;4202;03 Varsinais-Suomi;KD;0.000114166493159686;0.938131594460692;0.0319584907117735;0.0120042654080425;0.000436049099091277;0.00206510650359948;2.11325479055915e-05;0.00696832004772543;0.00125838220340054;0.00364533658045096;0.00223300899131733;4.83914409969629e-05;0.000483461128699037;0.000254231017469173;0.000378063365676858;kd;1
Valpas;Antti;4585;01 Helsinki;PS;0.139355483398712;0.000676190558947358;0.00654629872542018;0.000452497508827068;0.00212615864731285;0.0352052826827382;0.0025859569200423;0.791938477572644;0.00249452907198689;6.44749680256659e-05;0.00521355166753551;0.00244941956284463;0.00244908174787233;0.00635385427740361;0.00208874268968709;ps;1
Valtamäki;Erkki;4794;10 Vaasa;PS;0.167425616453108;0.0120142597038646;0.0515947191367808;0.00120694603355305;0.00327625181140074;0.296193641382409;0.0011235046457166;0.442064995521653;0.00584826075294239;8.76723736016585e-05;0.00801001607627005;0.00556477409512079;0.00405267246926538;0.0011930099866383;0.000343659557675112;ps;1
Valtanen;Pirkko;4441;12 Oulu;SDP;1.14966703254008e-05;0.0123326076810918;0.0154239446810263;0.000210259697453876;0.000531509575091775;1.65266929181095e-05;1.89442252248275e-05;0.000801341021032405;0.0015045512343277;0.0109131564283729;0.944830071582499;0.000368675337236938;0.000928634249717245;0.0120095849431973;9.86959804843992e-05;sdp;1
Valtonen;Mikko;4435;08 Kaakkois-Suomi;SDP;2.50935473889582e-06;0.00221939287518916;0.00219652163858004;0.000218444810305968;0.000246519242054924;4.05180898583316e-06;1.70123789582086e-05;6.87241205960076e-05;0.00057421822827097;0.00283871219453577;0.982542850913726;0.000386906783397531;0.0007146688239814;0.00794881489290533;2.06519337740987e-05;sdp;1
Vanhala;Mauno;4389;11 Keski-Suomi;PS;0.13609418034074;0.0371172397537893;0.0793936560504024;0.00693805093673249;0.0216644616905561;0.066968988551869;0.00826113332061106;0.401495036588909;0.0319208267169266;0.0084505785517561;0.0741853347374775;0.0132858697701328;0.0641404418982948;0.0360794005613902;0.0140048005304125;ps;1
Vanhala ;Toni;4223;08 Kaakkois-Suomi;KOK;9.13652373335995e-06;0.00031831082683324;0.00170173497939088;0.971693675715367;0.000340085911501217;0.000451309425047484;0.00127535189918641;0.00252647555551763;0.00124213245882105;0.0190930410174632;0.000384306296652037;3.80353779440967e-05;0.000714299305933972;6.38488319544555e-06;0.00020571982341285;kok;1
Vanhanen;Matti;4654;02 Uusimaa;KESK;0.000923326232066506;0.0263082130035724;0.849987666635002;0.0676546684769119;0.00227168516355535;0.00257187178605726;0.00523108827812763;0.00201585843195769;0.0100027740046207;0.0107716460552871;0.00253479034421753;0.00036934990865778;0.00228711676919107;0.000275390625398522;0.0167945542853769;kesk;1
Vanninen;Jari;6098;12 Oulu;M11;0.302833143211453;3.26177754130391e-05;0.00158763276686154;6.93976740687973e-06;0.00162382952288806;0.255872330782788;0.0169168847189113;0.379826466011568;0.00116547467114532;1.276542973147e-05;0.00658886724888724;0.00485074359571492;0.00282713991926671;0.0257117555074495;0.00014340907051487;ps;0
Vapa;Marko;4906;13 Lappi;IP;0.753516850328376;0.000328277143017795;0.0480999627730739;0.00207326826739777;0.00620544679312932;0.0125102311508427;0.0325186872483823;0.01448539015637;0.00593248976507772;0.000164058135807064;5.87344977369981e-05;0.0400511164544135;0.0324288854613385;0.000270296978539591;0.0513563048464965;ip;1
Vapa;Mikko Antero;4958;11 Keski-Suomi;IP;0.598813672521976;0.00260503668101859;0.119625971302903;0.000899972858381797;0.00394601996401694;0.00666958894985588;0.0159021904200621;0.19963722019682;0.00294602697167048;0.000104676194248178;7.57838912095374e-06;0.0218689538229058;0.0206393503195985;0.000299941866678513;0.00603379954074285;ip;1
Varajärvi;Marko;5319;13 Lappi;VAS;0.00110213215216046;0.000319408803626329;0.0101550202973133;5.98932812188215e-05;0.00154953479654833;0.000209949236080089;0.00361568678295065;0.00210956010644938;0.00246494746632109;0.000587306348777088;0.343357511660624;0.005253208593885;0.00357533048697455;0.624151592986923;0.001488917000147;vas;1
Vartia;Antero;5377;01 Helsinki;VIHR;0.0252645425295603;0.00032996984448488;0.00133459621126954;0.00543382283057657;0.00335933069271762;0.00178751261708903;0.257523979648962;0.000673645127061501;0.00318365359098693;0.0165134143788287;7.96127719997086e-05;0.0200342740915989;0.00522363732171857;0.00135136055474717;0.657906647788399;vihr;1
Vartiainen;Juhana;5817;01 Helsinki;KOK;0.000315548937792504;0.0133717050733185;0.0371379980837793;0.355981319775351;0.00617841410164033;0.00131441987726054;0.00966122851037699;0.000783254851368842;0.0132638958890023;0.347895506060196;0.0528870982315725;0.00125876802883924;0.00670659145932325;0.00245638304295931;0.15078786807722;kok;1
Vartiainen;Mikko;5822;12 Oulu;KTP;0.430588683302119;0.0023351195941707;0.0111161187639923;1.85219433386468e-05;0.00466093627270625;0.00303722742338061;0.000669884846855893;0.0205510879439396;0.00221706978382514;0.000120910076412498;0.0103070153121536;0.179987906308605;0.0277181958573143;0.304796322606661;0.00187499996452519;ip;0
Vasama;Jaana;4774;03 Varsinais-Suomi;SDP;8.22202928904417e-05;0.00262523227267137;0.00744089315935667;0.00169907032323875;0.00181381692223242;9.41861785504356e-05;0.000202533274759603;0.000658167251566237;0.00601104926649587;0.0458493482596053;0.890220441790475;0.00148547892827274;0.00144999874876699;0.0212816519579418;0.0190859113731762;sdp;1
Vaskonen;Martti;5151;09 Savo-Karjalan vaalipiiri;SKP;0.0741770520120909;0.00077277567785593;0.00185401697878727;7.11586045875541e-06;0.00277054114144395;0.000205435224073195;0.000697513031758166;0.000818529750589102;0.00114323316447437;0.000570917098388625;0.0162878895913155;0.638893896063636;0.0166010783912495;0.238026822125303;0.00717318388857578;skp;1
Vauhkonen;Jouni;5031;09 Savo-Karjalan vaalipiiri;VIHR;0.000158841029201487;0.00313051329829922;0.00227253168676989;0.000170260599720633;0.00222447711378872;6.56739514212618e-05;0.00310868071699448;2.40894817345386e-05;0.00414080336638519;0.302838534310085;0.101730846687252;0.0107262356685947;0.00198394552316341;0.312322784421407;0.255101782145183;vas;0
Vauranoja;Sanna;4917;03 Varsinais-Suomi;KOK;0.00346370271611117;0.00205742548595803;0.374150023464117;0.30672933644122;0.00646437497096074;0.0132193398541462;0.173606858058865;0.0189557479118784;0.0272461243680149;0.00373325120962629;0.00133468590914384;0.000916494123162962;0.00623197881771724;0.000536433589443066;0.0613542230796353;kesk;0
Vehkaperä;Mirja;5802;12 Oulu;KESK;0.00418927537386359;0.0481872349971759;0.790645588137165;0.00253064700667823;0.0034313734807202;0.00232631935485518;0.0264602693754372;0.0345949710412695;0.00995094926376883;0.00105876768880077;0.0176648894335572;0.00134262381609171;0.00335888750480596;0.0224362927947863;0.0318219107310247;kesk;1
VEHKOMÄKI;PAULA;4344;11 Keski-Suomi;VIHR;0.016275676590352;0.00537678956391494;0.490705828795615;0.112019620794004;0.00405247699501041;0.0878369328137226;0.0158203913582564;0.0270006955220851;0.00870806022551586;0.0060503874322753;0.000544976849025211;0.000916958576745264;0.00524548746000063;0.00197535262414588;0.217470364399331;kesk;0
Vehviläinen;Anu;4230;09 Savo-Karjalan vaalipiiri;KESK;0.00306309703237605;0.019296587869141;0.761201847530149;0.00362179748429807;0.00335314691016293;0.000879354439627238;0.000289614733942102;0.00511048590302062;0.00918213363023;0.007305961723372;0.0468737304850781;0.00143729446649043;0.00358224170399608;0.0616911786503832;0.0731115274377333;kesk;1
Vehviläinen;Tero ;5169;07 Pirkanmaa;PSYL;5.83902312707177e-05;0.0139224811259011;0.0167222174204979;0.480207924738869;0.00285507118592165;0.000762198433331462;0.0122740757745891;0.0113528025778698;0.0138516109271554;0.0847354924623193;0.356958593705567;0.000255165997065333;0.0015752534696726;0.00283065380895776;0.00163806814101166;kok;0
Vepsä;Kimmo;5130;04 Satakunta;KOK;1.03426198131531e-05;0.00112746003033162;0.00531415586349907;0.970762762823589;0.000598601030501534;0.000423767848939057;0.00131206123447216;0.00318466764484994;0.00370999457164734;0.00691467073737941;0.00554322273289307;2.20725358881574e-05;0.000458677801053478;3.05288159229853e-05;0.000587013709219957;kok;1
Vepsä;Sinikka;5764;01 Helsinki;SDP;0.000383116602244564;0.00125549952364387;0.00359861854379151;0.00126759390662331;0.00192515641708363;0.000215140576373751;0.00321803302004276;0.00473404702639021;0.00383506592334354;0.00130631962963293;0.957956052721827;0.00190730636842076;0.00188093800359881;0.0161110617200885;0.00040605001689446;sdp;1
Vepsäläinen;Tuula;5110;04 Satakunta;KD;0.00636292050591642;0.464901834121882;0.356835771612943;0.010956852147917;0.0036779893620411;0.0175807547805577;4.11847509229195e-05;0.0480609329801302;0.012279328762075;0.00618781799755839;0.0544349593942052;0.00192035906919374;0.0044551279649313;0.0103442600915494;0.0019599064581766;kd;1
Vesti;Jetro;5531;03 Varsinais-Suomi;PIR;0.146603033161473;0.0001462308842055;0.00284144868546966;0.000339805153409553;0.00487527150018725;0.0188827973865038;0.707505806053722;0.0325726460719151;0.00320196573213079;7.83889895612429e-05;0.000967219207105828;0.0159399694493006;0.0148748891879359;0.00452675706011994;0.0466437714769599;pir;1
Vestman;Heikki;5790;02 Uusimaa;KOK;8.20907666802736e-06;0.00375505424382988;0.00240178307052971;0.965301436942996;0.000346504657831598;0.0008551510091634;0.000392690238964568;0.00280743536673483;0.00181987092418884;0.0202089058691851;0.00178997173585378;2.04339981552791e-05;0.000240887957878686;3.07399061747603e-06;4.85909174031791e-05;kok;1
Vihanto;Markku;5004;12 Oulu;KD;0.241194965006141;0.10731442932737;0.353931306357053;0.00724939564033399;0.0066131390197786;0.00464586369951517;0.00826109772389426;0.0884123684689464;0.00905713384957536;0.00637975517554601;0.00292090262903271;0.0208676770227917;0.0134324575120625;0.0909920881191088;0.0387274204488498;kesk;0
Viherlampi;Jari;5658;03 Varsinais-Suomi;KD;1.4453588710445e-05;0.964076242855678;0.00609320497630255;0.000743680853150039;0.000170268380301517;0.000127030212493368;4.39269290789423e-05;0.00114557603045906;0.000743416681786711;0.00630250382475088;0.0105765078341679;0.000113713421608041;9.53587391181684e-05;0.00215197075374037;0.00760214491865416;kd;1
Viiri;Heli;5351;13 Lappi;KESK;0.000237279875250876;0.00369801782951606;0.636906222783023;0.225096464007673;0.00249619703693861;0.0016627952338375;0.00104997067319882;0.00820385911888139;0.0119612264551858;0.0391389570004854;0.0341344902584295;0.000207539563120826;0.00134399987212325;0.00240989487381341;0.031453085418522;kesk;1
Viita-aho;Miko;5254;10 Vaasa;PIR;0.000201910732581278;0.013861916972197;0.0121515971751665;0.490696225551601;0.00347024070881898;0.00061743302552195;0.385274800141067;0.0363340360294595;0.0144764004288974;0.0152864513388502;0.00743171451822509;0.000363418567044212;0.00555497107759414;0.000197724910942539;0.0140811588220335;kok;0
Viitala;Matti;4742;12 Oulu;PS;0.262828734211246;0.0184250190895542;0.0753360381153521;0.000234723816489253;0.00285746818255018;0.163772580875006;0.0112182351305696;0.435175777782143;0.00330449573701125;0.00045802511139849;0.001179409694821;0.0054532384559322;0.0109777370959781;0.00735848773703296;0.00142002896491569;ps;1
Viitamies;Pauliina;4256;08 Kaakkois-Suomi;SDP;0.000501174781638365;0.000917317837304698;0.0138749716582817;0.00193058717188444;0.00374386882318534;0.00107018774426383;0.00536606089002503;0.00511833817847772;0.0122806851656667;0.00761961373405561;0.726590458215729;0.00337070437619569;0.00679687463140397;0.200965422596174;0.00985373419571364;sdp;1
Viitanen;Annika;5504;03 Varsinais-Suomi;KOK;2.15073025558241e-06;0.000482979887118367;0.00788214450015934;0.973991000641707;0.000178408211442909;7.81125545202247e-05;0.000492816812797854;0.000636733208462687;0.00105777705902285;0.0147550754822742;0.000222752136720094;6.55299746265215e-06;0.00013711522303814;1.32648023291982e-06;7.50540747855879e-05;kok;1
Viitanen;Pia;4560;07 Pirkanmaa;SDP;7.1438244730472e-05;0.00171443581667552;0.00430915079221367;0.000122520162862548;0.000823010417285759;0.000102474058751764;0.000113096215622094;0.000431340637209261;0.00191854663501325;0.00213185081096329;0.82567252193242;0.00142847050824733;0.000745531553972049;0.158217489028942;0.0021981231850906;sdp;1
Viitaniemi;Arto;4420;02 Uusimaa;SKP;0.122143452504897;0.00164261610567781;0.00710388841941123;8.96707674421623e-06;0.00386536314479412;0.000625344381774085;0.00045910724170448;0.00172930912626212;0.00159695240730001;0.00169524003438997;0.0131307966837243;0.498697030731006;0.0244510253957241;0.320841223876706;0.00200968286988423;skp;1
Vikman;Sofia;5245;07 Pirkanmaa;KOK;5.87253733848261e-05;0.00197524591570251;0.00675706266021575;0.960023633393416;0.000651341232209073;0.000485429680206369;0.0028457653825559;0.01152496893236;0.003013300576657;0.00775237817450626;0.00274848852895153;2.54879426973408e-05;0.000642202346080589;5.1385637059974e-05;0.00144458422399721;kok;1
Vilén;Jenni;4948;08 Kaakkois-Suomi;PS;0.0682506895678783;0.0179532728352668;0.00845209353938653;0.000124318910304364;0.001430309674175;0.168555432910315;0.0029112690855166;0.719731995526188;0.00244645818142544;1.05233465470788e-05;0.00154066971002154;0.00534207274132891;0.00262445879105407;0.00061037538069249;1.60597998992125e-05;ps;1
Viljakainen;Kaija;4946;08 Kaakkois-Suomi;KESK;0.121587302365701;0.00204768120946668;0.265796103602599;0.00678191349020204;0.00154113861586847;0.163208277451167;0.00196980717736961;0.42448289612095;0.00502064299847743;8.03085878755262e-05;0.000130444257814814;0.000559494444615898;0.00209435582038295;0.000336550845609799;0.0043630830118992;ps;0
Viljanen;Eerikki;5610;02 Uusimaa;KESK;0.0147334706321708;0.0209667616803315;0.713800826794329;0.0136026409812266;0.00693420703251008;0.00325827847498495;0.000126484364160605;0.0146658989048378;0.0144867074747391;0.0453993604220188;0.0921307529010246;0.00858158576595542;0.0111911548474289;0.0377996522748741;0.00232221744940802;kesk;1
Viljanen;Ilkka;5975;06 Häme;KOK;1.14422429735527e-05;0.160351153548448;0.00342847701192927;0.799858350467161;0.000395821258169686;0.00618753063279943;0.00123270143341571;0.00464297916576709;0.00263343325830003;0.0196510395559545;0.000528581920552553;1.98190647360962e-05;0.000326145645938312;9.35521344386664e-06;0.000723169580411028;kok;1
Viljanmaa ;Anita;5170;07 Pirkanmaa;PSYL;0.00980109753219287;0.00392547110627343;0.243038860792665;0.0266455619114783;0.00340713184931075;0.0468547531700229;0.00796060631785633;0.623952871000234;0.00961079641800438;0.000759747381246723;0.0184984856816218;0.000370563383811135;0.00492397937860222;0.000151967182073164;9.81068946072794e-05;ps;0
Virkkala;Susan;4643;01 Helsinki;IP;0.529178158132196;0.00307837923539268;0.0778576491449762;0.000208130710390914;0.00883431945022945;0.0153331045150393;0.0193647962792157;0.0183007512441386;0.00612364247386394;0.000427035729628831;0.0287605421304264;0.221251851704752;0.0373104293550788;0.0312455695654033;0.00272564032926836;ip;1
Viro;Päivi;4590;02 Uusimaa;KESK;0.00347039539741064;0.00372074857984751;0.44648068932459;0.00786392093813483;0.00712244133339194;0.000750766328990635;0.00125820605628474;0.0011522325146925;0.0113791754435333;0.0780596227280256;0.0749943776639865;0.00742081471032768;0.0159262989096411;0.144734193101873;0.195666116969271;kesk;1
Virolainen;Anne-Mari;4786;03 Varsinais-Suomi;KOK;9.79340397459371e-06;0.00497703398717577;0.00733685169741697;0.95494422692123;0.000488583981619668;0.00424975745011696;0.000927900915903974;0.00419237662096224;0.0033382744122071;0.015699448024475;0.00260134702637183;1.2779476669947e-05;0.000385979660131737;6.83861849074707e-06;0.000828807803253714;kok;1
Virtala;Timo;4571;02 Uusimaa;VIHR;0.000384913418547589;0.000142266973775906;0.00717298700808231;6.09297058569254e-05;0.000505523325537635;1.64880620728571e-05;0.00108199269960942;2.14771536334647e-05;0.000732328494377266;0.00114115879271329;0.00312790439173387;0.00138575100419928;0.00111598024174011;0.00580437278516294;0.977305925942957;vihr;1
Virtanen;Juha;5815;01 Helsinki;PIR;0.000529216920017547;0.000581998319916767;0.00297646813461383;0.117510422140544;0.00168336188211497;0.00373968045462584;0.809822145612353;0.00284371040429682;0.00358588530125297;0.00411195172859016;0.00538347252861545;0.00017010812833708;0.0017027215873014;0.000313920829266711;0.0450449360281539;pir;1
Virtanen;Kalle;4612;04 Satakunta;IP;0.443729666658949;8.61294319710028e-05;0.0105927517438377;2.775550519909e-05;0.00517502230244824;0.00378892498097473;0.0169837611886866;0.00746459429530237;0.00230534014266881;9.15286883459313e-05;0.0184216385546447;0.223291167908384;0.0320190345323851;0.232420909549541;0.00360177451666133;ip;1
Virtanen;Liisa;5632;13 Lappi;VIHR;0.000988542439826514;0.0394739033992488;0.287424821039825;0.00105779760952093;0.00199785337545449;7.85834051963727e-05;0.000421828131770857;0.0002407947042987;0.00337178122566671;0.0385942363912299;0.013815953390357;0.00293237375944024;0.00459616784628694;0.0133633846586061;0.591641978623272;vihr;1
Visakorpi;Marika;5443;11 Keski-Suomi;KD;0.000416563590320232;0.872694795263335;0.1050706413449;0.00191555910483711;0.000459415017442496;0.00124115656695639;3.03439128563085e-05;0.00796762669509787;0.0013319467211535;0.00110088005193218;0.0018272548403781;4.08476212626173e-05;0.000466052016447163;0.000871677287365161;0.00456523996571549;kd;1
Volanen;Matti Vesa;4419;11 Keski-Suomi;VAS;0.00281738807246218;0.000194050916101791;0.0181756834542751;4.67649098016524e-05;0.00254559828019575;0.000166062106157473;0.024641715282348;7.98347760430893e-05;0.00273553373478099;0.0128098884030172;0.0374023540937113;0.0382379623864732;0.00584643701232369;0.655702083989582;0.198598642582727;vas;1
Vornanen;Jukka;5449;03 Varsinais-Suomi;VIHR;0.00290936754514052;0.0016175545810861;0.031757621890993;0.000533866213627898;0.00247420198768716;0.000857897339804249;0.0197795996078128;0.000257867569885629;0.00411416648105743;0.0192572987833663;0.0193009981502439;0.00235739088874522;0.00261861670537894;0.0499488623956493;0.842214689859522;vihr;1
Vornanen;Tauno;5783;10 Vaasa;IP;0.533442542143859;0.0494532767201113;0.00384958039957363;1.23288973265059e-05;0.00264438548592789;0.0526619149384218;0.000334496952032631;0.235161210122491;0.00190177076120665;0.00017093407934836;0.00209807800944704;0.0426291725986629;0.0138454335398346;0.0497391430355697;0.012055732316187;ip;1
Voutilainen;Emmi;5076;08 Kaakkois-Suomi;PS;0.0146162627534928;0.000785360715620796;0.00935990454458615;0.00258181377527478;0.0016826365105525;0.117893938853787;0.00149547783489199;0.725299670290125;0.00354079050249025;0.000112867160919002;0.116115890773212;0.00206560632647605;0.00303024769378961;0.00140586845955652;1.36638052251585e-05;ps;1
Voutilainen;Mikko;6234;10 Vaasa;IP;0.465472191651278;0.0354680433339375;0.0612693467649552;0.000207956682437381;0.00374505643655475;0.136962330381968;0.00243528193450609;0.250599911221684;0.00480717817132628;3.12311461301923e-05;0.00420392660907196;0.0164705113687068;0.00668811902109858;0.00909770599311152;0.00254120928323445;ip;1
Vuohensilta;Timo;5136;07 Pirkanmaa;KESK;0.00200439653285981;0.000798345998335288;0.0466614413917916;0.0513658683285391;0.00801089875050713;0.118840211835369;0.0160895671362144;0.489306908222464;0.0304597697166257;0.00077698101421043;0.218400577094123;0.000317354131457567;0.0158777344560349;0.000876530036056141;0.000213415355412568;ps;0
Vuolo-Äärilä;Kirsti;5923;03 Varsinais-Suomi;SKP;0.00377849125524976;0.00535343565772027;0.0557691808164005;0.00361114264015724;0.0070208903031286;0.00250718078734756;0.00619553021857913;0.00180742767587762;0.0145394452828123;0.0569866957245018;0.0700222482132242;0.0218538109079901;0.0145426454597366;0.0602801131352945;0.67573176192198;vihr;0
Vuolteenaho;Jarmo;5338;12 Oulu;KESK;0.00302980035273084;0.0334152128752321;0.810680266609611;0.0120041188171798;0.00395361711850243;0.00136677939888157;0.00114030620837986;0.0269525789853895;0.00823869285402434;0.00165726507966557;0.0355506179466786;0.000809093977356822;0.00920395696022772;0.0248222138187069;0.0271754789974332;kesk;1
Vuorela;Sari;4957;04 Satakunta;KESK;0.0027430150220398;0.00257693964660941;0.831497882928618;0.0548988978311014;0.00417814780353798;0.00532769017811513;0.0176380774901807;0.0163079266934548;0.0118323802133662;0.0108154542250317;0.0248505012553547;0.000811576777528094;0.00872558107110534;0.00235815092572234;0.00543777793823462;kesk;1
Vuorelma;Maria;4911;01 Helsinki;VIHR;0.00016696985287415;0.000606476430326169;0.00436393120899706;0.000221031660929122;0.00072986059476592;3.70922601918935e-05;0.00792237306550602;4.24031815999173e-05;0.00170653827464503;0.0226529424819182;0.00737064354276387;0.000716183346111782;0.0006259624575184;0.00845220314541185;0.944385388496441;vihr;1
Vuorenpää;Harri;4504;07 Pirkanmaa;PS;0.0925934799529313;0.00681621761489855;0.038367033897808;0.00382493371388322;0.00144820897528315;0.0647799368184373;0.00440941114971682;0.778570384255486;0.0022942713731683;1.21646404479195e-05;5.25294997101822e-05;0.000801391217904185;0.00556500499848378;0.00013455472729201;0.000330477164549578;ps;1
Vuorenpää;Matti;4881;04 Satakunta;SKP;0.048942770261956;0.000358860695614535;0.0139691641285527;1.55968003659267e-05;0.00464544656242176;0.000480248687086676;0.0143368167296803;0.000169575403945042;0.00243815927553673;0.00994741602286444;0.0201178643947109;0.481050535963879;0.0226289551440561;0.298535297528781;0.082363292400549;skp;1
vuorinen;anna;4537;10 Vaasa;M11;0.50105774045261;0.000226174091609298;0.0124134123098911;6.02558798905813e-05;0.00152241413317148;0.177210065112255;0.0155332262118073;0.277423008409942;0.00144526828423512;4.05906520786769e-05;0.000202583544930655;0.00541730999648255;0.00540804199986462;0.0014990859397854;0.000540822981445875;ip;0
Vuorinen;Jukka;4359;08 Kaakkois-Suomi;KESK;0.000589196459493361;0.049346302543113;0.716274727381247;0.00727617567691108;0.000778445155564465;0.00884868514960859;0.00725981016503402;0.201034888740667;0.00564420649673203;0.000238535411450386;0.00150878253287824;1.3461577404543e-05;0.000526437219114388;0.000168899206025629;0.000491446284756507;kesk;1
Vuorinen;Markku;4583;01 Helsinki;KESK;0.00191123663258295;0.523508344941254;0.390800249407575;0.00465150627192685;0.00169819044383349;0.006455398045366;0.000632592671476433;0.0175325189018656;0.00686703050971439;0.00345833824386395;0.0105881490980591;0.000336179840424274;0.00170143083050018;0.00307747237384224;0.0267813617877156;kd;0
